USGS,13141500,CAMAS,CREEK,NR,BLAINE,ID
13141500,11/25/76,19,1976,11,25,0.538039713
13141500,11/26/76,18,1976,11,26,0.509721833
13141500,11/27/76,15,1976,11,27,0.424768194
13141500,11/28/76,14,1976,11,28,0.396450315
13141500,11/29/76,15,1976,11,29,0.424768194
13141500,11/30/76,15,1976,11,30,0.424768194
13141500,12/1/76,14,1976,12,1,0.396450315
13141500,12/2/76,15,1976,12,2,0.424768194
13141500,12/3/76,15,1976,12,3,0.424768194
13141500,12/4/76,16,1976,12,4,0.453086074
13141500,12/5/76,17,1976,12,5,0.481403953
13141500,12/6/76,16,1976,12,6,0.453086074
13141500,12/7/76,18,1976,12,7,0.509721833
13141500,12/8/76,18,1976,12,8,0.509721833
13141500,12/9/76,18,1976,12,9,0.509721833
13141500,12/10/76,18,1976,12,10,0.509721833
13141500,12/11/76,18,1976,12,11,0.509721833
13141500,12/12/76,17,1976,12,12,0.481403953
13141500,12/13/76,18,1976,12,13,0.509721833
13141500,12/14/76,17,1976,12,14,0.481403953
13141500,12/15/76,17,1976,12,15,0.481403953
13141500,12/16/76,17,1976,12,16,0.481403953
13141500,12/17/76,16,1976,12,17,0.453086074
13141500,12/18/76,16,1976,12,18,0.453086074
13141500,12/19/76,15,1976,12,19,0.424768194
13141500,12/20/76,14,1976,12,20,0.396450315
13141500,12/21/76,13,1976,12,21,0.368132435
13141500,12/22/76,13,1976,12,22,0.368132435
13141500,12/23/76,14,1976,12,23,0.396450315
13141500,12/24/76,13,1976,12,24,0.368132435
13141500,12/25/76,13,1976,12,25,0.368132435
13141500,12/26/76,15,1976,12,26,0.424768194
13141500,12/27/76,15,1976,12,27,0.424768194
13141500,12/28/76,13,1976,12,28,0.368132435
13141500,12/29/76,13,1976,12,29,0.368132435
13141500,12/30/76,13,1976,12,30,0.368132435
13141500,12/31/76,13,1976,12,31,0.368132435
13141500,1/1/77,13,1977,1,1,0.368132435
13141500,1/2/77,14,1977,1,2,0.396450315
13141500,1/3/77,15,1977,1,3,0.424768194
13141500,1/4/77,13,1977,1,4,0.368132435
13141500,1/5/77,15,1977,1,5,0.424768194
13141500,1/6/77,12,1977,1,6,0.339814555
13141500,1/7/77,13,1977,1,7,0.368132435
13141500,1/8/77,13,1977,1,8,0.368132435
13141500,1/9/77,14,1977,1,9,0.396450315
13141500,1/10/77,14,1977,1,10,0.396450315
13141500,1/11/77,14,1977,1,11,0.396450315
13141500,1/12/77,14,1977,1,12,0.396450315
13141500,1/13/77,15,1977,1,13,0.424768194
13141500,1/14/77,15,1977,1,14,0.424768194
13141500,1/15/77,15,1977,1,15,0.424768194
13141500,1/16/77,15,1977,1,16,0.424768194
13141500,1/17/77,15,1977,1,17,0.424768194
13141500,1/18/77,16,1977,1,18,0.453086074
13141500,1/19/77,17,1977,1,19,0.481403953
13141500,1/20/77,17,1977,1,20,0.481403953
13141500,1/21/77,17,1977,1,21,0.481403953
13141500,1/22/77,17,1977,1,22,0.481403953
13141500,1/23/77,16,1977,1,23,0.453086074
13141500,1/24/77,18,1977,1,24,0.509721833
13141500,1/25/77,17,1977,1,25,0.481403953
13141500,1/26/77,16,1977,1,26,0.453086074
13141500,1/27/77,18,1977,1,27,0.509721833
13141500,1/28/77,17,1977,1,28,0.481403953
13141500,1/29/77,15,1977,1,29,0.424768194
13141500,1/30/77,16,1977,1,30,0.453086074
13141500,1/31/77,17,1977,1,31,0.481403953
13141500,2/1/77,18,1977,2,1,0.509721833
13141500,2/2/77,16,1977,2,2,0.453086074
13141500,2/3/77,16,1977,2,3,0.453086074
13141500,2/4/77,17,1977,2,4,0.481403953
13141500,2/5/77,16,1977,2,5,0.453086074
13141500,2/6/77,17,1977,2,6,0.481403953
13141500,2/7/77,17,1977,2,7,0.481403953
13141500,2/8/77,17,1977,2,8,0.481403953
13141500,2/9/77,18,1977,2,9,0.509721833
13141500,2/10/77,18,1977,2,10,0.509721833
13141500,2/11/77,18,1977,2,11,0.509721833
13141500,2/12/77,18,1977,2,12,0.509721833
13141500,2/13/77,19,1977,2,13,0.538039713
13141500,2/14/77,21,1977,2,14,0.594675472
13141500,2/15/77,22,1977,2,15,0.622993352
13141500,2/16/77,24,1977,2,16,0.679629111
13141500,2/17/77,25,1977,2,17,0.70794699
13141500,2/18/77,27,1977,2,18,0.76458275
13141500,2/19/77,28,1977,2,19,0.792900629
13141500,2/20/77,30,1977,2,20,0.849536388
13141500,2/21/77,32,1977,2,21,0.906172148
13141500,2/22/77,31,1977,2,22,0.877854268
13141500,2/23/77,27,1977,2,23,0.76458275
13141500,2/24/77,29,1977,2,24,0.821218509
13141500,2/25/77,27,1977,2,25,0.76458275
13141500,2/26/77,25,1977,2,26,0.70794699
13141500,2/27/77,24,1977,2,27,0.679629111
13141500,2/28/77,26,1977,2,28,0.73626487
13141500,3/1/77,26,1977,3,1,0.73626487
13141500,3/2/77,24,1977,3,2,0.679629111
13141500,3/3/77,25,1977,3,3,0.70794699
13141500,3/4/77,25,1977,3,4,0.70794699
13141500,3/5/77,26,1977,3,5,0.73626487
13141500,3/6/77,27,1977,3,6,0.76458275
13141500,3/7/77,28,1977,3,7,0.792900629
13141500,3/8/77,30,1977,3,8,0.849536388
13141500,3/9/77,33,1977,3,9,0.934490027
13141500,3/10/77,32,1977,3,10,0.906172148
13141500,3/11/77,33,1977,3,11,0.934490027
13141500,3/12/77,36,1977,3,12,1.019443666
13141500,3/13/77,33,1977,3,13,0.934490027
13141500,3/14/77,29,1977,3,14,0.821218509
13141500,3/15/77,29,1977,3,15,0.821218509
13141500,3/16/77,31,1977,3,16,0.877854268
13141500,3/17/77,31,1977,3,17,0.877854268
13141500,3/18/77,27,1977,3,18,0.76458275
13141500,3/19/77,30,1977,3,19,0.849536388
13141500,3/20/77,27,1977,3,20,0.76458275
13141500,3/21/77,28,1977,3,21,0.792900629
13141500,3/22/77,31,1977,3,22,0.877854268
13141500,3/23/77,37,1977,3,23,1.047761546
13141500,3/24/77,39,1977,3,24,1.104397305
13141500,3/25/77,39,1977,3,25,1.104397305
13141500,3/26/77,37,1977,3,26,1.047761546
13141500,3/27/77,37,1977,3,27,1.047761546
13141500,3/28/77,33,1977,3,28,0.934490027
13141500,3/29/77,31,1977,3,29,0.877854268
13141500,3/30/77,34,1977,3,30,0.962807907
13141500,3/31/77,31,1977,3,31,0.877854268
13141500,4/1/77,31,1977,4,1,0.877854268
13141500,4/2/77,31,1977,4,2,0.877854268
13141500,4/3/77,31,1977,4,3,0.877854268
13141500,4/4/77,33,1977,4,4,0.934490027
13141500,4/5/77,27,1977,4,5,0.76458275
13141500,4/6/77,27,1977,4,6,0.76458275
13141500,4/7/77,38,1977,4,7,1.076079425
13141500,4/8/77,38,1977,4,8,1.076079425
13141500,4/9/77,37,1977,4,9,1.047761546
13141500,4/10/77,34,1977,4,10,0.962807907
13141500,4/11/77,34,1977,4,11,0.962807907
13141500,4/12/77,32,1977,4,12,0.906172148
13141500,4/13/77,24,1977,4,13,0.679629111
13141500,4/14/77,19,1977,4,14,0.538039713
13141500,4/15/77,17,1977,4,15,0.481403953
13141500,4/16/77,15,1977,4,16,0.424768194
13141500,4/17/77,13,1977,4,17,0.368132435
13141500,4/18/77,11,1977,4,18,0.311496676
13141500,4/19/77,10,1977,4,19,0.283178796
13141500,4/20/77,9.5,1977,4,20,0.269019856
13141500,4/21/77,9.1,1977,4,21,0.257692705
13141500,4/22/77,7.6,1977,4,22,0.215215885
13141500,4/23/77,6.7,1977,4,23,0.189729793
13141500,4/24/77,6.4,1977,4,24,0.18123443
13141500,4/25/77,6.1,1977,4,25,0.172739066
13141500,4/26/77,5.1,1977,4,26,0.144421186
13141500,4/27/77,4.4,1977,4,27,0.12459867
13141500,4/28/77,4.2,1977,4,28,0.118935094
13141500,4/29/77,4.1,1977,4,29,0.116103306
13141500,4/30/77,4.2,1977,4,30,0.118935094
13141500,5/1/77,4.2,1977,5,1,0.118935094
13141500,5/2/77,4.1,1977,5,2,0.116103306
13141500,5/3/77,4.1,1977,5,3,0.116103306
13141500,5/4/77,4.1,1977,5,4,0.116103306
13141500,5/5/77,4.2,1977,5,5,0.118935094
13141500,5/6/77,4.4,1977,5,6,0.12459867
13141500,5/7/77,5.3,1977,5,7,0.150084762
13141500,5/8/77,6.7,1977,5,8,0.189729793
13141500,5/9/77,8,1977,5,9,0.226543037
13141500,5/10/77,11,1977,5,10,0.311496676
13141500,5/11/77,17,1977,5,11,0.481403953
13141500,5/12/77,20,1977,5,12,0.566357592
13141500,5/13/77,18,1977,5,13,0.509721833
13141500,5/14/77,17,1977,5,14,0.481403953
13141500,5/15/77,14,1977,5,15,0.396450315
13141500,5/16/77,13,1977,5,16,0.368132435
13141500,5/17/77,15,1977,5,17,0.424768194
13141500,5/18/77,19,1977,5,18,0.538039713
13141500,5/19/77,18,1977,5,19,0.509721833
13141500,5/20/77,17,1977,5,20,0.481403953
13141500,5/21/77,16,1977,5,21,0.453086074
13141500,5/22/77,15,1977,5,22,0.424768194
13141500,5/23/77,16,1977,5,23,0.453086074
13141500,5/24/77,20,1977,5,24,0.566357592
13141500,5/25/77,22,1977,5,25,0.622993352
13141500,5/26/77,20,1977,5,26,0.566357592
13141500,5/27/77,21,1977,5,27,0.594675472
13141500,5/28/77,18,1977,5,28,0.509721833
13141500,5/29/77,17,1977,5,29,0.481403953
13141500,5/30/77,17,1977,5,30,0.481403953
13141500,5/31/77,16,1977,5,31,0.453086074
13141500,6/1/77,8.7,1977,6,1,0.246365553
13141500,6/2/77,6.7,1977,6,2,0.189729793
13141500,6/3/77,5.3,1977,6,3,0.150084762
13141500,6/4/77,5.3,1977,6,4,0.150084762
13141500,6/5/77,5.1,1977,6,5,0.144421186
13141500,6/6/77,5.1,1977,6,6,0.144421186
13141500,6/7/77,6.1,1977,6,7,0.172739066
13141500,6/8/77,6.1,1977,6,8,0.172739066
13141500,6/9/77,6.4,1977,6,9,0.18123443
13141500,6/10/77,9.5,1977,6,10,0.269019856
13141500,6/11/77,11,1977,6,11,0.311496676
13141500,6/12/77,8.3,1977,6,12,0.235038401
13141500,6/13/77,6.7,1977,6,13,0.189729793
13141500,6/14/77,5.6,1977,6,14,0.158580126
13141500,6/15/77,5.6,1977,6,15,0.158580126
13141500,6/16/77,5.6,1977,6,16,0.158580126
13141500,6/17/77,5.3,1977,6,17,0.150084762
13141500,6/18/77,5.3,1977,6,18,0.150084762
13141500,6/19/77,4.9,1977,6,19,0.13875761
13141500,6/20/77,5.6,1977,6,20,0.158580126
13141500,6/21/77,5.3,1977,6,21,0.150084762
13141500,6/22/77,4.9,1977,6,22,0.13875761
13141500,6/23/77,4.4,1977,6,23,0.12459867
13141500,6/24/77,4.2,1977,6,24,0.118935094
13141500,6/25/77,4.1,1977,6,25,0.116103306
13141500,6/26/77,3.9,1977,6,26,0.110439731
13141500,6/27/77,3.9,1977,6,27,0.110439731
13141500,6/28/77,3.9,1977,6,28,0.110439731
13141500,6/29/77,3.7,1977,6,29,0.104776155
13141500,6/30/77,3.7,1977,6,30,0.104776155
13141500,7/1/77,3.7,1977,7,1,0.104776155
13141500,7/2/77,3.5,1977,7,2,0.099112579
13141500,7/3/77,3.5,1977,7,3,0.099112579
13141500,7/4/77,3.9,1977,7,4,0.110439731
13141500,7/5/77,3.7,1977,7,5,0.104776155
13141500,7/6/77,4.6,1977,7,6,0.130262246
13141500,7/7/77,6.4,1977,7,7,0.18123443
13141500,7/8/77,4.9,1977,7,8,0.13875761
13141500,7/9/77,3.9,1977,7,9,0.110439731
13141500,7/10/77,3.7,1977,7,10,0.104776155
13141500,7/11/77,3.7,1977,7,11,0.104776155
13141500,7/12/77,3.7,1977,7,12,0.104776155
13141500,7/13/77,3.7,1977,7,13,0.104776155
13141500,7/14/77,3.7,1977,7,14,0.104776155
13141500,7/15/77,3.7,1977,7,15,0.104776155
13141500,7/16/77,3.5,1977,7,16,0.099112579
13141500,7/17/77,3.5,1977,7,17,0.099112579
13141500,7/18/77,3.3,1977,7,18,0.093449003
13141500,7/19/77,3.2,1977,7,19,0.090617215
13141500,7/20/77,3.2,1977,7,20,0.090617215
13141500,7/21/77,3.2,1977,7,21,0.090617215
13141500,7/22/77,7.3,1977,7,22,0.206720521
13141500,7/23/77,7,1977,7,23,0.198225157
13141500,7/24/77,4.2,1977,7,24,0.118935094
13141500,7/25/77,3.9,1977,7,25,0.110439731
13141500,7/26/77,3.3,1977,7,26,0.093449003
13141500,7/27/77,3,1977,7,27,0.084953639
13141500,7/28/77,3,1977,7,28,0.084953639
13141500,7/29/77,2.9,1977,7,29,0.082121851
13141500,7/30/77,2.7,1977,7,30,0.076458275
13141500,7/31/77,2.7,1977,7,31,0.076458275
13141500,8/1/77,2.6,1977,8,1,0.073626487
13141500,8/2/77,2.6,1977,8,2,0.073626487
13141500,8/3/77,2.6,1977,8,3,0.073626487
13141500,8/4/77,2.6,1977,8,4,0.073626487
13141500,8/5/77,2.6,1977,8,5,0.073626487
13141500,8/6/77,2.6,1977,8,6,0.073626487
13141500,8/7/77,2.6,1977,8,7,0.073626487
13141500,8/8/77,2.6,1977,8,8,0.073626487
13141500,8/9/77,2.6,1977,8,9,0.073626487
13141500,8/10/77,2.6,1977,8,10,0.073626487
13141500,8/11/77,2.6,1977,8,11,0.073626487
13141500,8/12/77,2.6,1977,8,12,0.073626487
13141500,8/13/77,2.6,1977,8,13,0.073626487
13141500,8/14/77,2.6,1977,8,14,0.073626487
13141500,8/15/77,2.6,1977,8,15,0.073626487
13141500,8/16/77,2.6,1977,8,16,0.073626487
13141500,8/17/77,2.6,1977,8,17,0.073626487
13141500,8/18/77,2.5,1977,8,18,0.070794699
13141500,8/19/77,2.5,1977,8,19,0.070794699
13141500,8/20/77,2.5,1977,8,20,0.070794699
13141500,8/21/77,2.5,1977,8,21,0.070794699
13141500,8/22/77,2.5,1977,8,22,0.070794699
13141500,8/23/77,2.5,1977,8,23,0.070794699
13141500,8/24/77,2.5,1977,8,24,0.070794699
13141500,8/25/77,2.6,1977,8,25,0.073626487
13141500,8/26/77,2.5,1977,8,26,0.070794699
13141500,8/27/77,2.5,1977,8,27,0.070794699
13141500,8/28/77,2.5,1977,8,28,0.070794699
13141500,8/29/77,2.5,1977,8,29,0.070794699
13141500,8/30/77,2.5,1977,8,30,0.070794699
13141500,8/31/77,2.3,1977,8,31,0.065131123
13141500,9/1/77,2.3,1977,9,1,0.065131123
13141500,9/2/77,2.7,1977,9,2,0.076458275
13141500,9/3/77,2.5,1977,9,3,0.070794699
13141500,9/4/77,2.6,1977,9,4,0.073626487
13141500,9/5/77,2.5,1977,9,5,0.070794699
13141500,9/6/77,2.5,1977,9,6,0.070794699
13141500,9/7/77,2.6,1977,9,7,0.073626487
13141500,9/8/77,2.3,1977,9,8,0.065131123
13141500,9/9/77,2.3,1977,9,9,0.065131123
13141500,9/10/77,2.5,1977,9,10,0.070794699
13141500,9/11/77,2.3,1977,9,11,0.065131123
13141500,9/12/77,2.5,1977,9,12,0.070794699
13141500,9/13/77,2.6,1977,9,13,0.073626487
13141500,9/14/77,2.6,1977,9,14,0.073626487
13141500,9/15/77,2.6,1977,9,15,0.073626487
13141500,9/16/77,2.6,1977,9,16,0.073626487
13141500,9/17/77,2.6,1977,9,17,0.073626487
13141500,9/18/77,2.6,1977,9,18,0.073626487
13141500,9/19/77,2.6,1977,9,19,0.073626487
13141500,9/20/77,2.6,1977,9,20,0.073626487
13141500,9/21/77,2.6,1977,9,21,0.073626487
13141500,9/22/77,2.6,1977,9,22,0.073626487
13141500,9/23/77,2.6,1977,9,23,0.073626487
13141500,9/24/77,2.6,1977,9,24,0.073626487
13141500,9/25/77,2.6,1977,9,25,0.073626487
13141500,9/26/77,2.6,1977,9,26,0.073626487
13141500,9/27/77,2.6,1977,9,27,0.073626487
13141500,9/28/77,2.6,1977,9,28,0.073626487
13141500,9/29/77,2.6,1977,9,29,0.073626487
13141500,9/30/77,2.6,1977,9,30,0.073626487
13141500,10/1/77,2.6,1977,10,1,0.073626487
13141500,10/2/77,2.6,1977,10,2,0.073626487
13141500,10/3/77,2.6,1977,10,3,0.073626487
13141500,10/4/77,2.6,1977,10,4,0.073626487
13141500,10/5/77,2.6,1977,10,5,0.073626487
13141500,10/6/77,2.6,1977,10,6,0.073626487
13141500,10/7/77,2.6,1977,10,7,0.073626487
13141500,10/8/77,2.6,1977,10,8,0.073626487
13141500,10/9/77,2.6,1977,10,9,0.073626487
13141500,10/10/77,2.6,1977,10,10,0.073626487
13141500,10/11/77,2.7,1977,10,11,0.076458275
13141500,10/12/77,2.7,1977,10,12,0.076458275
13141500,10/13/77,2.7,1977,10,13,0.076458275
13141500,10/14/77,2.9,1977,10,14,0.082121851
13141500,10/15/77,3.8,1977,10,15,0.107607943
13141500,10/16/77,3.8,1977,10,16,0.107607943
13141500,10/17/77,3.5,1977,10,17,0.099112579
13141500,10/18/77,3.5,1977,10,18,0.099112579
13141500,10/19/77,3.1,1977,10,19,0.087785427
13141500,10/20/77,3.1,1977,10,20,0.087785427
13141500,10/21/77,3.1,1977,10,21,0.087785427
13141500,10/22/77,2.9,1977,10,22,0.082121851
13141500,10/23/77,2.9,1977,10,23,0.082121851
13141500,10/24/77,3.1,1977,10,24,0.087785427
13141500,10/25/77,3.8,1977,10,25,0.107607943
13141500,10/26/77,4.2,1977,10,26,0.118935094
13141500,10/27/77,3.8,1977,10,27,0.107607943
13141500,10/28/77,3.8,1977,10,28,0.107607943
13141500,10/29/77,3.5,1977,10,29,0.099112579
13141500,10/30/77,3.8,1977,10,30,0.107607943
13141500,10/31/77,3.8,1977,10,31,0.107607943
13141500,11/1/77,3.8,1977,11,1,0.107607943
13141500,11/2/77,3.8,1977,11,2,0.107607943
13141500,11/3/77,4,1977,11,3,0.113271518
13141500,11/4/77,4.2,1977,11,4,0.118935094
13141500,11/5/77,4.2,1977,11,5,0.118935094
13141500,11/6/77,4.2,1977,11,6,0.118935094
13141500,11/7/77,4.2,1977,11,7,0.118935094
13141500,11/8/77,3.8,1977,11,8,0.107607943
13141500,11/9/77,4,1977,11,9,0.113271518
13141500,11/10/77,4.6,1977,11,10,0.130262246
13141500,11/11/77,4.8,1977,11,11,0.135925822
13141500,11/12/77,4.8,1977,11,12,0.135925822
13141500,11/13/77,5.4,1977,11,13,0.15291655
13141500,11/14/77,5.1,1977,11,14,0.144421186
13141500,11/15/77,5.1,1977,11,15,0.144421186
13141500,11/16/77,6.4,1977,11,16,0.18123443
13141500,11/17/77,7.3,1977,11,17,0.206720521
13141500,11/18/77,7,1977,11,18,0.198225157
13141500,11/19/77,6,1977,11,19,0.169907278
13141500,11/20/77,7.3,1977,11,20,0.206720521
13141500,11/21/77,7,1977,11,21,0.198225157
13141500,11/22/77,8.6,1977,11,22,0.243533765
13141500,11/23/77,9.3,1977,11,23,0.26335628
13141500,11/24/77,9.7,1977,11,24,0.274683432
13141500,11/25/77,9.7,1977,11,25,0.274683432
13141500,11/26/77,12,1977,11,26,0.339814555
13141500,11/27/77,12,1977,11,27,0.339814555
13141500,11/28/77,10,1977,11,28,0.283178796
13141500,11/29/77,11,1977,11,29,0.311496676
13141500,11/30/77,11,1977,11,30,0.311496676
13141500,12/1/77,10,1977,12,1,0.283178796
13141500,12/2/77,10,1977,12,2,0.283178796
13141500,12/3/77,12,1977,12,3,0.339814555
13141500,12/4/77,13,1977,12,4,0.368132435
13141500,12/5/77,10,1977,12,5,0.283178796
13141500,12/6/77,10,1977,12,6,0.283178796
13141500,12/7/77,11,1977,12,7,0.311496676
13141500,12/8/77,9,1977,12,8,0.254860917
13141500,12/9/77,7.9,1977,12,9,0.223711249
13141500,12/10/77,9.7,1977,12,10,0.274683432
13141500,12/11/77,9.3,1977,12,11,0.26335628
13141500,12/12/77,10,1977,12,12,0.283178796
13141500,12/13/77,10,1977,12,13,0.283178796
13141500,12/14/77,32,1977,12,14,0.906172148
13141500,12/15/77,134,1977,12,15,3.794595869
13141500,12/16/77,52,1977,12,16,1.47252974
13141500,12/17/77,34,1977,12,17,0.962807907
13141500,12/18/77,25,1977,12,18,0.70794699
13141500,12/19/77,15,1977,12,19,0.424768194
13141500,12/20/77,12,1977,12,20,0.339814555
13141500,12/21/77,15,1977,12,21,0.424768194
13141500,12/22/77,15,1977,12,22,0.424768194
13141500,12/23/77,15,1977,12,23,0.424768194
13141500,12/24/77,15,1977,12,24,0.424768194
13141500,12/25/77,15,1977,12,25,0.424768194
13141500,12/26/77,14,1977,12,26,0.396450315
13141500,12/27/77,13,1977,12,27,0.368132435
13141500,12/28/77,14,1977,12,28,0.396450315
13141500,12/29/77,15,1977,12,29,0.424768194
13141500,12/30/77,16,1977,12,30,0.453086074
13141500,12/31/77,14,1977,12,31,0.396450315
13141500,1/1/78,12,1978,1,1,0.339814555
13141500,1/2/78,12,1978,1,2,0.339814555
13141500,1/3/78,15,1978,1,3,0.424768194
13141500,1/4/78,15,1978,1,4,0.424768194
13141500,1/5/78,15,1978,1,5,0.424768194
13141500,1/6/78,15,1978,1,6,0.424768194
13141500,1/7/78,15,1978,1,7,0.424768194
13141500,1/8/78,14,1978,1,8,0.396450315
13141500,1/9/78,15,1978,1,9,0.424768194
13141500,1/10/78,15,1978,1,10,0.424768194
13141500,1/11/78,15,1978,1,11,0.424768194
13141500,1/12/78,15,1978,1,12,0.424768194
13141500,1/13/78,14,1978,1,13,0.396450315
13141500,1/14/78,16,1978,1,14,0.453086074
13141500,1/15/78,19,1978,1,15,0.538039713
13141500,1/16/78,20,1978,1,16,0.566357592
13141500,1/17/78,20,1978,1,17,0.566357592
13141500,1/18/78,19,1978,1,18,0.538039713
13141500,1/19/78,20,1978,1,19,0.566357592
13141500,1/20/78,20,1978,1,20,0.566357592
13141500,1/21/78,19,1978,1,21,0.538039713
13141500,1/22/78,19,1978,1,22,0.538039713
13141500,1/23/78,16,1978,1,23,0.453086074
13141500,1/24/78,15,1978,1,24,0.424768194
13141500,1/25/78,16,1978,1,25,0.453086074
13141500,1/26/78,19,1978,1,26,0.538039713
13141500,1/27/78,18,1978,1,27,0.509721833
13141500,1/28/78,18,1978,1,28,0.509721833
13141500,1/29/78,21,1978,1,29,0.594675472
13141500,1/30/78,18,1978,1,30,0.509721833
13141500,1/31/78,21,1978,1,31,0.594675472
13141500,2/1/78,19,1978,2,1,0.538039713
13141500,2/2/78,21,1978,2,2,0.594675472
13141500,2/3/78,21,1978,2,3,0.594675472
13141500,2/4/78,21,1978,2,4,0.594675472
13141500,2/5/78,22,1978,2,5,0.622993352
13141500,2/6/78,23,1978,2,6,0.651311231
13141500,2/7/78,24,1978,2,7,0.679629111
13141500,2/8/78,24,1978,2,8,0.679629111
13141500,2/9/78,24,1978,2,9,0.679629111
13141500,2/10/78,23,1978,2,10,0.651311231
13141500,2/11/78,25,1978,2,11,0.70794699
13141500,2/12/78,25,1978,2,12,0.70794699
13141500,2/13/78,23,1978,2,13,0.651311231
13141500,2/14/78,23,1978,2,14,0.651311231
13141500,2/15/78,25,1978,2,15,0.70794699
13141500,2/16/78,22,1978,2,16,0.622993352
13141500,2/17/78,21,1978,2,17,0.594675472
13141500,2/18/78,21,1978,2,18,0.594675472
13141500,2/19/78,23,1978,2,19,0.651311231
13141500,2/20/78,23,1978,2,20,0.651311231
13141500,2/21/78,23,1978,2,21,0.651311231
13141500,2/22/78,25,1978,2,22,0.70794699
13141500,2/23/78,25,1978,2,23,0.70794699
13141500,2/24/78,26,1978,2,24,0.73626487
13141500,2/25/78,27,1978,2,25,0.76458275
13141500,2/26/78,27,1978,2,26,0.76458275
13141500,2/27/78,27,1978,2,27,0.76458275
13141500,2/28/78,27,1978,2,28,0.76458275
13141500,3/1/78,27,1978,3,1,0.76458275
13141500,3/2/78,27,1978,3,2,0.76458275
13141500,3/3/78,29,1978,3,3,0.821218509
13141500,3/4/78,30,1978,3,4,0.849536388
13141500,3/5/78,31,1978,3,5,0.877854268
13141500,3/6/78,33,1978,3,6,0.934490027
13141500,3/7/78,34,1978,3,7,0.962807907
13141500,3/8/78,34,1978,3,8,0.962807907
13141500,3/9/78,37,1978,3,9,1.047761546
13141500,3/10/78,41,1978,3,10,1.161033064
13141500,3/11/78,45,1978,3,11,1.274304583
13141500,3/12/78,49,1978,3,12,1.387576101
13141500,3/13/78,51,1978,3,13,1.44421186
13141500,3/14/78,51,1978,3,14,1.44421186
13141500,3/15/78,54,1978,3,15,1.529165499
13141500,3/16/78,55,1978,3,16,1.557483379
13141500,3/17/78,56,1978,3,17,1.585801258
13141500,3/18/78,61,1978,3,18,1.727390657
13141500,3/19/78,70,1978,3,19,1.982251573
13141500,3/20/78,90,1978,3,20,2.548609165
13141500,3/21/78,125,1978,3,21,3.539734952
13141500,3/22/78,189,1978,3,22,5.352079247
13141500,3/23/78,259,1978,3,23,7.33433082
13141500,3/24/78,355,1978,3,24,10.05284726
13141500,3/25/78,458,1978,3,25,12.96958886
13141500,3/26/78,481,1978,3,26,13.6209001
13141500,3/27/78,585,1978,3,27,16.56595958
13141500,3/28/78,822,1978,3,28,23.27729704
13141500,3/29/78,1010,1978,3,29,28.60105841
13141500,3/30/78,1500,1978,3,30,42.47681942
13141500,3/31/78,1940,1978,3,31,54.93668645
13141500,4/1/78,2450,1978,4,1,69.37880506
13141500,4/2/78,2480,1978,4,2,70.22834145
13141500,4/3/78,2340,1978,4,3,66.2638383
13141500,4/4/78,2190,1978,4,4,62.01615636
13141500,4/5/78,2070,1978,4,5,58.6180108
13141500,4/6/78,1910,1978,4,6,54.08715007
13141500,4/7/78,2090,1978,4,7,59.1843684
13141500,4/8/78,2250,1978,4,8,63.71522914
13141500,4/9/78,2210,1978,4,9,62.58251395
13141500,4/10/78,2170,1978,4,10,61.44979877
13141500,4/11/78,2070,1978,4,11,58.6180108
13141500,4/12/78,1950,1978,4,12,55.21986525
13141500,4/13/78,1650,1978,4,13,46.72450137
13141500,4/14/78,1490,1978,4,14,42.19364063
13141500,4/15/78,1290,1978,4,15,36.5300647
13141500,4/16/78,1110,1978,4,16,31.43284637
13141500,4/17/78,1140,1978,4,17,32.28238276
13141500,4/18/78,1080,1978,4,18,30.58330998
13141500,4/19/78,914,1978,4,19,25.88254197
13141500,4/20/78,742,1978,4,20,21.01186667
13141500,4/21/78,762,1978,4,21,21.57822427
13141500,4/22/78,766,1978,4,22,21.69149579
13141500,4/23/78,698,1978,4,23,19.76587997
13141500,4/24/78,624,1978,4,24,17.67035688
